"phi","SPY","EXS1.DE","ISF.L","EWL","IWC","EWI","EEM"
0.185090620379495,-0.0261826480377012,-0.0154371700248506,0.000233734615094683,0.0182544914740821,-0.0331659725647113,-0.0192633004423297,0.0197467902943034
0.150832082627028,-0.0089823830454705,-0.0320899899675569,-0.0226368809591415,0.017541168330562,-0.0111372211504648,-0.0090955856019681,-0.0382529613611258
0.122914478880461,0.0465611612307768,0.0612197671486499,0.067670381850343,-0.001933928354521,0.0166067499950224,0.0568951480065487,0.0874453850373342
0.100164161730854,0.0150035683825971,0.01380571167791,-0.0152912894419286,0.00309224913416184,0.0366918875484323,0.0089117540141066,0.0311476187275472
0.0816247148962981,-0.0872760590082065,-0.100569859691045,-0.0701517323971252,-0.0688724260036904,-0.0965120075358903,-0.119418277672235,-0.0972767379062618
0.0665167457778429,-0.00902610458213715,0.00934969494450488,-0.0380833753458019,-0.00547939845126644,0.0479992340876398,-0.0328641462549921,-0.0566124810794721
0.0542051200361969,0.0153351636916526,-0.00902013488491971,0.0374029707334005,-0.032648725002737,0.0268546098336349,-0.0475815386183371,-0.0652404904803001
0.0441722607409522,-0.0989075636520873,-0.0966125084992457,-0.138032352073994,-0.085186935891298,-0.0716033469554689,-0.14214061670773,-0.158780656488679
0.0359963895968446,-0.180547155154147,-0.156209329746093,-0.1118091385581,-0.135231225970516,-0.237392149548789,-0.268371328938795,-0.295418573949632
0.0293337955149426,-0.0721474678479792,-0.0662087045747346,-0.0246591195413739,-0.0977082740837152,-0.136137527712797,-0.059410797172438,-0.102611656637459
0.0239043851049967,-0.00442496396923353,0.0294795806860102,0.0253182657429187,0.102025489777303,-0.00217011143607104,0.0812963385417604,0.0850337200081168
0.0194799076361225,-0.0715088909198229,-0.103552636438971,-0.0510830971326888,-0.14935633700679,-0.0718364571777257,-0.182199300215864,-0.0842111292262842
0.0158743594468173,-0.113671750847408,-0.120746903000017,-0.0824952227294968,-0.119996399450729,-0.145248046872916,-0.149767923882015,-0.0647448883615729
0.0129361644086788,0.0800219800299242,0.0611590116904459,0.0261057558431608,0.0813567800022628,0.0746915190287045,0.0721623898689923,0.155831794737495
0.0105418017129453,0.0947151877024774,0.153410265113007,0.0788116930757443,0.0629779480040606,0.150944370593716,0.17251608989154,0.144604735908668
0.00859061309397865,0.0568091712851642,0.0230652512154692,0.0348161412628034,0.111322886439123,0.0406391405889113,0.130864844860926,0.14790224630651
0.00700057118697393,-0.000654941817031407,-0.0286362962649243,-0.0324725733472429,-0.00836864842907126,0.030572040922642,-0.039080781163173,-0.0227515068723489
0.00570483112296611,0.0719535856488172,0.107525807708912,0.0783125753458664,0.0998683193742944,0.091781275900169,0.080421429263962,0.104491350659635
0.00464892039125607,0.04521283382606,0.0321875349912526,0.0618970485054824,0.0542017260700036,0.0509593977460585,0.0875321287313047,0.00668550397580292
0.0037884488319436,0.0259036736305118,0.0268421406730104,0.0451503785817904,0.0500341575504439,0.0434980374014518,0.0605939780972204,0.0771765697659026
0.00308724248736319,-0.0194121741029232,-0.046466004698805,-0.0190444783753474,-0.0157776005323744,-0.0959187264241352,-0.0616356279202908,-0.0350451228496116
0.0025158228601152,0.0597837966990786,0.0384887164308521,0.0273721878759181,0.0326691680486513,0.0160448055974554,0.0282578275850041,0.0755897563524606
0.00205016764617156,0.0285650639973367,0.0621042116400323,0.0393319524225326,0.0140231641465332,0.0812000004256168,0.00879926693784583,0.0288540165300866
0.0016707008446597,-0.0466639076692728,-0.0645862749667954,-0.0389462756000007,-0.049036020293562,-0.036443034484547,-0.106546673384211,-0.077386916162367
0.00136146978885309,0.0307182034329081,-0.00153053405111603,0.0311278959737145,0.0277923240986486,0.0455387903415838,-0.0415281358240907,0.0176083051973852
0.00110947450100633,0.0590983343551938,0.0931670393578328,0.0628318005379578,0.0538029457750264,0.0778056842884767,0.0715804540924632,0.077987009571157
0.000904121177319841,0.015351885708502,-0.00629925076063742,-0.0200307824945307,-0.0524333311622862,0.0848154355568993,-0.0846217527802824,-0.00166330964771522
0.000736776827711473,-0.0827891116985384,-0.0344646192517102,-0.0714258069337825,-0.112890876834113,-0.0899530465523659,-0.160135149768372,-0.0986451803306316
0.00060040634758912,-0.0531276554266045,0.00326501281769698,-0.0529140159543839,0.0364153678616637,-0.0872878027561641,-0.0184640723547029,-0.0140850053624311
0.000489276764234064,0.0660693016476745,0.0308484828410638,0.0686548608750774,0.0597121468979345,0.0552025926297186,0.167109913774446,0.103751378326167
0.000398716224404709,-0.0460233217806358,-0.0386659936506231,-0.0119020686135274,0.0163592493582954,-0.094219671690893,-0.0931054663697268,-0.0329023666770278
0.000324917591074272,0.085768959035577,0.0489726617007857,0.0594970988646448,0.0563338616711357,0.113742969656254,0.122705876377164,0.111159637939467
0.000264778392570124,0.0374904731886136,0.0587213037859078,0.0233709259521193,0.0302139153633649,0.0551192583446025,0.0639803802997885,0.0297083666934332
0.000215770395626234,0,0.0139953625766518,-0.0273499726632274,-0.0350460888074431,0.0343298315794534,-0.170002446140159,-0.0294849249842302
0.000175833319240246,0.0644736422006735,0.0343108618785788,0.0762157487591786,0.0928654402904319,0.0953481546357793,0.0750501138921198,0.0633007018332377
0.000143288221098683,0.0232718702826675,0.0225422388974525,-0.0171059735399615,-0.00644110667967812,-0.0223015612081969,0.113174209612299,-0.0322194719159681
0.000116766915362454,0.0341475083885783,0.0260694784626736,0.0212953386952384,0.0372614902289392,0.0522479604944581,0.0207433108764392,-0.000436520642319138
9.51544545582171e-05,0.000120259166647152,-0.0323487549729586,-0.0102530117065633,-0.0160819240929229,0.0257134975503344,0.00377416135211561,0.0609970351035116
7.75422575321643e-05,0.0285500435295969,0.0620967017200504,0.029957306409055,0.0964241563269028,0.015862867061355,0.0811185510868326,0.0269602647913194
6.31899129799094e-05,-0.011278091074737,-0.0336227949969539,-0.02154541327078,0.0181466421859686,-0.0215223294999545,-0.0778943816164448,-0.0298410923985819
5.14940527847318e-05,-0.0170135587718763,0.0109890918746682,-0.0028521317021708,-0.0437625051000419,-0.0311265948557815,-0.03453537945115,-0.00939878628215629
4.19629866089513e-05,-0.020207518492267,-0.0308962335152971,-0.022598850773349,-0.0109578195211291,-0.0274152276051427,-0.109090085562864,-0.0103473820663118
3.41960313845241e-05,-0.0565446532430753,-0.211219488796082,-0.0763976149678438,-0.0647412999759842,-0.112066257662268,-0.148572044062388,-0.0971162530772469
2.78666667210458e-05,-0.0719478140882659,-0.0511448061359929,-0.047677772483814,-0.130120889746774,-0.118553682039967,-0.135948627992188,-0.197167848784233
2.27088080897389e-05,0.103591175818702,0.111204772985368,0.0731347360671695,0.081533589700606,0.128595841374627,0.127833639987612,0.150725967389972
1.85056207123302e-05,-0.0040721389781968,-0.00997155698243102,-0.00707747094539446,-0.0497270611659841,-0.0110105315529099,-0.0571584047762514,-0.0197976051868727
1.50804038941774e-05,0.010394217628602,-0.0344076710101593,-0.0185649596679429,0.0123869416934266,0.0136426747857663,-0.0473439809078395,-0.0435845216612303
1.22891625818308e-05,0.0453313851305754,0.0926292890147815,0.0492318229627262,0.0304768070135371,0.0831218735527659,0.0770229299294747,0.104279543879184
1.00145538556152e-05,0.0424898670632317,0.0590045279579092,0.032664453360133,0.0432206254802847,0.0201986081625485,0.0319176049030863,0.0513763272659382
8.16095386965555e-06,0.0316572429332922,0.0143796421198781,-0.0130765384373834,0.0275431946317433,0.0399482446678885,-0.0219289107616198,-0.0316249105098554
6.65043785503257e-06,-0.00669818066446126,-0.0297769469866855,0.000346237232895952,-0.00842544074373652,-0.0172690049357955,-0.0861777302147289,-0.0171427381928653
5.41950418664932e-06,-0.0619344087928768,-0.0863797370184631,-0.0826140897833243,-0.109307727228099,-0.0679750043358789,-0.170393232503856,-0.113233913822847
4.41640479459313e-06,0.0397794280765851,0.0240262425545685,0.0480915061372658,0.0567508463697086,0.0622558937089019,0.134499938656915,0.0491270855134065
3.59896969131491e-06,0.0117599347706232,0.0545650402340261,0.0121127025512626,0.016021143250355,-0.017742411832038,-0.070509737434064,-0.000256177093521881
2.93283415842243e-06,0.0247438926225829,0.0277907215446733,0.00758445850465339,0.0208297519105431,0.0264969274444851,0.106971841286552,0.00408225040622545
2.38999406456986e-06,0.0250352438077988,0.0354846283494119,0.0111831047247106,0.0339155016167632,0.050015019163328,0.025253924828017,0.0508730063447689
1.94762858045531e-06,-0.0183659220774155,0.00594557725359302,0.00796123293790352,0.0241073024064264,-0.0350505987466758,0.035922362603491,-0.00436472575851932
1.58714079823e-06,0.0056437017642601,0.0197161478735914,0.00909495415555206,0.0381666030458039,0.0017624240608165,0.0222056107568434,0.0154330618172343
1.29337592325601e-06,-0.00795896131096541,0.0264721928758123,0.00935142371224451,0.0136623310054462,0.0111117002293892,0.0363910669045682,0.0510571181549451
1.05398417123665e-06,0.0667764964393669,0.0226728171460016,0.0565846764148263,0.0786208508976505,0.0797272240466116,0.0760598114785402,0.0118287924581493
8.58901587112291e-07,0.0126780567463793,-0.00626250249798321,0.0120809543194778,0.00208859317865828,0.00521546147949747,-0.132324906196353,-0.0231050509229718
6.99926959508744e-07,0.0372682193569078,0.00753860331753131,0.0142758339880196,0.0206476449354058,0.0528772170205554,-0.0528172714554365,-0.0102348950883453
5.70377044352938e-07,0.0190300332033253,0.00987031440759267,0.00404162845898348,0.0380934211661268,-0.000511271839153338,0.108322027736258,0.0120845930331872
4.6480560336343e-07,0.0233354405342761,0.0508793052227441,0.016157926953257,-0.0255699748923699,0.0445329940121866,0.0120940344725899,-0.0494836780542514
3.78774445881028e-07,-0.013434191088642,-0.0483568822546037,-0.051526255352262,-0.0159116008153446,0.00698997041109539,-0.0992994278338712,-0.0547281252847789
3.08666848709009e-07,0.0503859271995815,0.0380358067174376,0.0607947803457494,0.0410313832644946,0.0727836354698193,0.0960026928008046,0.0131597634221334
2.51535510190875e-07,-0.030451212193892,-0.0195924906619336,-0.0311829081381685,-0.0168922915554566,-0.0292806476351242,0.00307221855732198,-0.0257056066086108
2.04978646562173e-07,0.0311556239557325,0.0580510926065605,0.00591163497236202,0.0636863394946343,0.0657686044173884,0.0795706533492404,0.0695888366067416
1.67039021705431e-07,0.0452666832569859,0.0498207079490793,0.0408777785379453,0.0292980608947797,0.0167949567590924,0.104155944801683,0.0408612744401999
1.36121665550389e-07,0.0292066842937801,0.0402544462989782,-0.0178776850489166,0.00217082643612176,0.0586886815938392,-0.0219365232546513,-0.00259395429533926
1.10926822026578e-07,0.0208747297075433,0.0158686607474561,0.0142977826256168,0.0205435631606194,0.0194475105346239,0.019514032930219,-0.0117595090126508
9.03953077209526e-08,-0.0311631422672072,-0.0269487882030521,-0.0338912268945739,-0.0292554395997162,-0.00387350554409327,0.000643600867720195,-0.0826377205944935
7.36639841354863e-08,0.0445110263677613,0.0403858486309936,0.046217792603902,0.0670743114575063,0.0455214551991121,0.0659853910631467,0.0332206352992253
6.00294716122239e-08,0.00826088037109063,-0.0142537203344979,-0.026927580596487,0.00350077343870314,-0.00966744501572414,0.0647268347973489,0.0380218609094882
4.89185794704641e-08,0.00692739195499481,0.00174919289251108,0.0295808663746433,0.0198939027375675,-0.0617648511196727,0.0184622161338028,0.00777265038077335
3.98642092481922e-08,0.0229412025013271,0.0317632160056673,0.000735781077752407,0.0065442911622795,-0.00179063784469768,-0.0201576216110855,0.0290911139758152
3.24857180275064e-08,0.0204347397042195,-0.0110084642047639,-0.0103505287869368,-0.00434755279905419,0.0481729344083037,-0.00315811342904704,0.0237340213971704
2.64729163243219e-08,-0.0135286502693841,-0.0449290672500418,-0.00297707876286246,-0.0452998022394353,-0.0698061851275957,-0.0617038673504973,0.013555435333044
2.15730278185987e-08,0.0387047386145287,0.00678048169838164,0.0125918264720468,0.024990072865462,0.0431482642790275,-0.0229041194035444,0.0279046207392004
1.75800627161902e-08,-0.0138924464433927,0.000592640017345936,-0.0280657145696326,-0.0338708035275652,-0.0583709567354997,-0.0176884124188099,-0.0808565851632901
1.43261580017401e-08,0.0232781545062082,-0.0160042111749652,-0.0103485749866516,-0.00431578709095826,0.0623155191320377,-0.051662394303603,0.0140966193636025
1.16745205295434e-08,0.0271009971983656,0.0677238974543704,0.0195415808943098,0.0250164433311038,-0.0058286253193085,-0.00134312056736396,-0.0155412540947131
9.51367628209705e-09,0.00743301589264345,-0.017364097894327,-0.0270656455645195,-0.037763275242757,0.0507992086512914,-0.074876126584936,-0.0412064178543909
7.75278403695403e-09,-0.0400497834369506,0.0860568966010424,0.0299119122364795,-0.00659244938865378,-0.0434738168546085,0,-0.00613178030337558
6.31781642988596e-09,0.0546820165630084,0.0633889951031907,0.0297693834327868,0.0482652473275507,0.0512256215662301,0.0818926699319609,0.0431362716088155
5.14844786743461e-09,-0.0158304456243501,0.0484004129635069,-0.0190565716572957,-0.00330700420646046,0.0206484202674657,-0.00539069646879264,-0.01508648148168
4.19551845765964e-09,0.00978594408435995,-0.0421104659360045,0.031179629746517,0.0392672064834643,-0.0235424071771204,0.031262923262362,0.0662814079610312
3.4189673435178e-09,0.0127740743130662,-0.0107363452757845,-0.00546604942408635,0.0245937396376621,0.0298452627857246,0.0188132337582396,-0.0419108359295359
2.78614855684885e-09,-0.0205211230109326,-0.0409334386351059,-0.0634140636973033,-0.0543933260542051,0.0242083096502403,-0.0263794986215222,-0.0297463460278387
2.27045859199228e-09,0.0223378152861162,0.031281132481908,0.0272868220625835,0.0403943188763054,-0.0369449840272296,0.0388588803246095,-0.0651781944781384
1.85021800265447e-09,-0.0547745874676062,-0.0944106944695751,-0.069185178635772,-0.0676320276502236,-0.0557850342661368,-0.0408757960124144,-0.0942871796560709
1.50776000470585e-09,-0.0339591071019703,-0.0646850168492286,-0.0277862959823896,-0.0409920169482274,-0.0575547873418385,-0.0370159478050049,-0.0300503590515317
1.22868777005145e-09,0.0816351336616075,0.116922888609451,0.0462053245159249,0.0378492751372348,0.0537276054009386,0.0336455795721311,0.0618081097044763
1.00126918843993e-09,0.00364837439493293,0.0478560723514159,0.00439568682662017,-0.0280900358706155,0.0351103187120732,-0.0287690738115489,-0.0255601500967586
8.15943653184708e-10,-0.00737983566160416,-0.0573923878439855,-0.025542811437715,0.0252530694329587,-0.0386340201906092,-0.0272693922055378,-0.035845483036181
6.64920136222043e-10,-0.0611223947477466,-0.0936478547634483,-0.0296825648756958,-0.0828877117558817,-0.120150153457963,-0.145473042736967,-0.054738473206255
5.41849655705885e-10,-0.000826470657993461,-0.0307644543538013,0.00627072681868146,-0.0288765020187847,-0.0165189223767843,-0.0676919373486911,-0.0082115053263756
4.41558366778868e-10,0.0651004677976301,0.0483017134431574,0.00770172098654243,0.0482353149647534,0.0680032770146433,0.0784049544722896,0.121879070062884
3.5983005473801e-10,0.00393327817033295,-0.000113652632203198,0.0120073228177411,0.0291700614032795,0.0320202272218335,0.0409530833435237,0.00407910120215504
2.93228886675365e-10,0.0168685183162136,0.0203594909354159,0.00611030689763048,-0.00228939977184561,0.014017887734334,-0.0450599783611016,-0.0376285173234971
2.38954970127433e-10,0.00347001391184065,-0.0581085838168152,0.0303149393008511,-0.00332716798062282,-0.00564013539781882,-0.0852787321460107,0.0445825469786922
1.94726646463783e-10,0.0358218137257911,0.0656516036643442,0.0337926449679564,0.0187109318890832,0.0495698367240758,0.030855209449467,0.052442047287883
1.58684570665382e-10,0.00119679060001232,0.0236975978959233,0.016551538814439,-0.000993460467728635,0.0273297808608257,0.00889717057885031,0.00879865146976488
1.29313545036274e-10,5.81940829240679e-05,-0.0054106828067173,0.00692657971637267,0.012185148900469,0.0278310921526215,-0.0242058293085479,0.0248729100922054
1.05378820762038e-10,-0.0174892451509656,0.0140072862221574,0.00891880448596183,-0.051724154616156,-0.0568345264694168,0.0233193074390838,-0.00831226542193297
8.58741894523328e-11,0.0361758370581677,-0.00364451037289282,-0.01658508390486,-0.0230133713650704,0.109639278761517,-0.0365647102099516,-0.0451619591055081
6.99796824520141e-11,0.020069146203916,0.0750739381407328,0.0370439618431098,0.0390226039084913,0.046479108718593,0.116383775655774,-0.00252994262540662
5.70270996130109e-11,0.0177366484558972,0.00615756250090449,0.00128263967943898,0.042205998651546,-0.0198838989569738,-0.0196044481411755,0.0644313385562452
4.64719183671953e-11,0.0385391966664512,0.0247408992777256,0.0286416101465496,0.010037350417289,0.0102852961373801,-0.00379827111162045,0.0172576988403481
3.7870402166386e-11,0.00124931152794705,0.0393953317936306,0.00414365233765501,0.0298340132048738,0.00970510436145133,0.0846832370248882,0.0361890522938886
3.08609459353887e-11,0.00987712568878685,0.0100707368893325,-0.01401921195166,0.0386434106079827,0.0104533776237625,0.0272099600896198,0.0168664949820152
2.51488743067096e-11,0.0140140641901443,0.00887756715333232,0.0470980359390278,0.0495920803563208,-0.0252733382758406,0.0522946904918622,0.0280600795699755
2.04940535594347e-11,0.00635495816807197,-0.0222037224713647,-0.0365306741528455,0.00312837035090885,0.0524005302411714,0.0153088910516948,0.00922367542002434
1.67007964720284e-11,0.0203457247900616,-0.0177644510086346,0.00949834918003756,0.00465237138379937,-0.00603431068278493,0.0681292214247842,0.0565945568825637
1.3609635692189e-11,0.00291346980656471,-0.00475286079368065,0.0159024105503827,-0.00465237138379937,-0.00877352603196169,0.017652352789205,0.0232439196392091
1.10906197787828e-11,0.0199491549382662,0.0611681789234879,-0.019058568230375,0.0207677792157899,0.0799518722570705,0.0347156766455838,-0.000446495602851371
9.03785008353478e-12,0.0232906961147972,0.0308015174478227,0.0186539718160859,-0.0143762616965919,-0.00328771800894945,-0.0128371668032394,0.0322785438111604
7.3650288046765e-12,0.0301080756547423,-0.0148851098490326,-0.0189288199277815,0.0129480709866843,0.0257956971252851,0.00161364429390964,-0.00389683970015176
6.00183105410607e-12,0.0120549536564214,-0.0105530443768265,0.045550917002541,0.0170071412124919,-0.00499261664867934,-0.013057209859332,0.0369254431160368
4.89094842088867e-12,0.0548284237731238,0.0182859212572186,-0.0229864477165638,0.04371822945645,0.0219088000627297,0.104111225750803,0.0797161203729719
3.98567974342226e-12,-0.0370381797920007,-0.0600667056483584,-0.0350144844375295,-0.0624421874462593,-0.0308292745058409,-0.0632367294828304,-0.0607962012959371
3.24796780707826e-12,-0.0277930776570123,-0.0269446442849937,-0.0272327912074761,-0.0158757155673328,0.0143553449261864,0.0137804099464183,0.00539967711562594
2.64679943069351e-12,0.00515470203630475,0.0395071591633389,0.0647978159489258,-0.00964777517130022,0.013443584540652,0.0432203557388688,-0.0285732689169156
2.15690168204636e-12,0.0240184966637571,-0.00367851246580564,0.0269821471796838,-0.0228800851468463,0.070682959857221,-0.102815226373624,-0.026564586639112
1.75767941161882e-12,0.00573435327887317,-0.0216063534397763,-0.012739041838624,0.00361247402347997,0.0108519754835434,-0.0196489293921074,-0.0465222535711045
1.43234943889403e-12,0.0363767045721977,0.0396840485021315,0.0145643669868871,0.0630410910078312,-0.000241025960685981,0.0333592493210864,0.0347011996835103
1.16723499264891e-12,0.0314210330209814,-0.0366759620358081,-0.0343193985863355,0.00201528313200638,0.042184016975054,-0.0973209104370345,-0.038400860533288
9.51190743730872e-13,0.00592798480565726,-0.00943047342239645,-0.000134783957062901,-0.0023036013488098,-0.0312841120968814,0.020453500870063,-0.00580773759093134
7.75134258874491e-13,-0.0716081402478013,-0.0672077457914471,-0.0490463644349211,-0.0469181476501466,-0.11765366380938,-0.0991134301938885,-0.0916820567044709
6.31664178022012e-13,0.0183796196024781,-0.0168620929300385,-0.0171383797728684,0.00331783918016759,-0.00349786769361859,0.0134816032344398,0.0478654204722084
5.14749063440413e-13,-0.100889229453298,-0.0635015907880216,-0.0410201191551849,-0.0569990156491462,-0.139232229188391,-0.0384840623243208,-0.0309144292999122
4.19473839948466e-13,0.0857423786147491,0.054078834136158,0.033210934133332,0.0603056890176079,0.106314180861149,0.0815722240512309,0.0938263528393621
3.41833166679435e-13,0.0319015395667455,0.0310364330580084,0.0211169408625258,0.0368284085171662,0.0548888988998817,0.0367632634830986,-0.015431542329996
2.78563053792451e-13,0.0179386338216485,0.000806543021679929,0.0217934811666032,0.0228777957349502,-0.0323235326953943,0.0232991071175732,0.0112465556671899
2.27003645351199e-13,0.0400402112821991,0.0669416086108541,0.0245908726207755,0.0231951571697993,0.0201705418334548,0.0178322276078888,0.0232595316724025
1.84987399804739e-13,-0.0658955131792016,-0.0538263585590766,-0.0304494638444623,-0.00665185638657828,-0.0709192472741993,-0.0867221032285963,-0.0761236309044384
1.5074796721249e-13,0.0672720829539815,0.0551449986921027,0.0256885218641631,0.063849982452592,0.058028183300765,0.0944847935839412,0.0602267924923363
1.22845932440183e-13,0.0150064443479971,-0.0172794580738351,0.0219818541538954,-0.0104377037433543,-0.01024636402264,-0.0190550699055101,-0.0269265804739787
1.00108302593732e-13,-0.0168853116147556,-0.0197298571021483,-0.041672745782023,0.00803862412718415,-0.0654062818938108,-0.0044494791447387,-0.0385601111633984
8.15791947615202e-14,0.0192709709531949,0.0396413810551675,0.0164130630163823,0.00611950076435042,0.0238335450663199,0.0242302980527596,0.0167781481401401
6.64796509930507e-14,0.0218637441478364,0.0345084985184752,-0.0187798611974568,0.0230740864514294,0.025757380768491,0.046074744618791,0.0409883225345333
5.41748911481347e-14,0.0355587510527933,0.027903751135983,0.0164515549837319,0.00826007958839803,0.0449660428191887,0.000692427473642176,-0.000939761539416217
4.41476269365348e-14,0.0262148406807459,0.00123402398826133,0.0253178244384245,0.0398138512690642,0.0511423629966981,0.0238174376224829,0.0722291662030212
3.59763152785691e-14,0.002022539161743,-0.0199294677958788,-0.0399589368032673,0.00640229351918675,-0.0445203993761627,-0.0206333806958354,-0.061253052592066
2.93174367646904e-14,-0.0824751854504893,-0.0892359272932728,-0.0946425652353371,-0.0727869778645718,-0.0719784952356068,-0.0549942569365318,-0.0384895442248392
2.38910542059774e-14,-0.133384354956782,-0.18028003235722,-0.158442513554562,-0.0688421943872655,-0.271337175623434,-0.271176880966178,-0.171618717553065
1.94690441614728e-14,0.119544724063678,0.0887747261115397,0.0417677630541453,0.0420883442687812,0.143588003401034,0.0181303064108191,0.0709634622199142
1.58655066994301e-14,0.0465450650690231,0.0647201826135708,0.0288009070699369,0.0380414717669799,0.0664914204173899,0.0600960501882706,0.0293150804723816
1.29289502217975e-14,0.0175787969033916,0.0571696482330655,0.0093086376019933,0.0331180956609267,0.0564654298042351,0.0802188899270075,0.0639595005847036
1.05359228043894e-14,0.0572233659421917,-0.00114433542363468,-0.0398298272579574,0.0395070008999379,0.0146736875638789,0.0266353669185113,0.0792922062343999
8.5858223162545e-15,0.0710976790570284,0.0583768781308889,0.0157160940503358,0.0325271406648313,0.0661886286523261,0.0500795742174733,0.0508888761878055
6.99666713727085e-15,-0.0417915424794195,-0.0200006303393971,-0.024188460713237,-0.0192916618787731,-0.0415090864611019,-0.0643334950606111,-0.0325774997024548
5.70164967624456e-15,-0.0252498579056102,-0.100576535965152,-0.0463795222815016,-0.0535127785678493,0.0144850681579962,-0.0665641124554708,0.0139641547750311
4.64632780048193e-15,0.103257489212642,0.13947932510164,0.117095663931532,0.0884444944077676,0.186507006921886,0.224808133953911,0.0860975902659185
3.78633610540423e-15,0.0313106525920528,0.0319860481457876,0.0443040355816082,0.058091895504313,0.0773387601245075,0.04969436808353,0.0694483122567533
3.08552080668969e-15,-0.005174924465293,-0.0221424547342215,-0.0252344340325878,-0.022901737843311,0.127067463045623,-0.0488741165909774,0.0306661617254633
2.51441984638566e-15,0.0274260804035107,0.0269214107283959,0.0160608268943268,-0.0183364839256694,0.0599025944472595,0.0539001030345791,0.00784752211905992
2.04902431712362e-15,0.0443988890293721,0.0837425340953715,0.0318219325106188,0.0224161621902708,0.0241383378168489,0.0517778193546801,-0.0072850260265831
1.66976913509453e-15,0.0515582059726789,0.0076437156158482,0.0394592507502027,0.0459749696270459,-0.000272058332314806,0.00316854222321572,0.0119270521841863
1.36071052998936e-15,0.00654463184656873,0.0231943738079678,0.0108500160240652,0.0513690007003018,0.0180110201201442,0.0583702810752991,0.0163532013647028
1.10885577383672e-15,0.022179606879992,0.00151719799061478,-0.00925132951369445,0.0162819582068776,0.0207297804374873,-0.0219510227167854,0.00945914009802307
9.03616970745895e-16,0.0241192946828432,0.000151625862490512,0.00275545679824951,0.0325709517204946,-0.0593966902756815,0.00308267297739162,-0.0665351249844703
7.36365945045094e-16,0.0293255879863237,0.0175798757115784,0.0187940059037652,0.0118718867037657,0.0345828042090552,0.0140588560891732,0.0155758222893816
6.0007151545037e-16,-0.0477264285825951,-0.0362462835251156,-0.0157573814368268,-0.0875121687369673,-0.0291130474602337,-0.0402530742093115,-0.0395030417780853
4.89003906383595e-16,0.0678114044432112,0.0268186417873482,0.0229797254323358,0.0674459454026111,0.022066171393587,0.0562100561749173,0.0106613426756419
3.98493869983059e-16,-0.00806717102145615,-0.0369080018413079,-0.0231240846871277,-0.00907172551606417,-0.0536718331185222,-0.0622313778913868,-0.0417060743533182
3.2473639237047e-16,0.0477334989668501,0.0488644363553492,0.0418553621592475,0.0667763152494585,0.00320506581595037,0.0541567700802301,0.0198592872215677
2.64630732046821e-16,-0.0567063771027065,-0.0266481183525107,0.0110178779690893,-0.0677893514361192,-0.10517757099982,-0.00981903021491437,-0.00510571142971017
2.15650065680794e-16,-0.0299613746726211,-0.0670439447150111,0.0024624472087158,-0.0285822304867844,0.0114621041132921,-0.0695877889655705,-0.0441633101699899
1.75735261239057e-16,0.0369010594355164,-0.00359597476579765,0.0106007894180689,0.0239087801241595,0.0136037495783849,-0.0240894699198302,-0.0343960282565727
1.43208312713768e-16,-0.0918620744063388,-0.0226887018987423,0.00673675401385587,-0.0565594713872604,-0.109455970107588,-0.0737693710002469,-0.0633137315871419
